"id","question","options_json","english_level","correct_index"
"30932","Good __ can make you rich.","[""foods"", ""holidays"", ""investments"", ""friends""]","1","2"
"30963","My new kurta has __ colours.","[""cold"", ""soft"", ""bold"", ""quiet""]","1","2"
"30991","Rajasthan is a large __ in India.","[""food"", ""city"", ""state"", ""river""]","1","2"
"31144","The postman __ a letter for you.","[""read"", ""brought"", ""wrote"", ""ate""]","1","1"
"31263","Football is my favourite __.","[""book"", ""movie"", ""fruit"", ""sport""]","1","3"
"31265","I like to watch a __ on TV.","[""song"", ""pen"", ""sport"", ""chair""]","1","2"
"31294","Priya chose the movie, and I __.","[""went with the flow"", ""ran a song"", ""drank a stone"", ""slept a tree""]","1","0"
"31352","India has many __.","[""chairs"", ""pens"", ""states"", ""books""]","1","2"
"31502","Knowing your ABCs is __ for learning to read.","[""new"", ""difficult"", ""optional"", ""fundamental""]","1","3"
"31594","He is __ snacks for the party.","[""bringing"", ""playing"", ""jumping"", ""sleeping""]","1","0"
"31715","He plays many __ at school.","[""sports"", ""meals"", ""songs"", ""clothes""]","1","0"
"31742","The man __ his name was Raj.","[""played"", ""ate"", ""ran"", ""stated""]","1","3"
"31744","The sign __ the shop was closed.","[""cooked"", ""sang"", ""jumped"", ""stated""]","1","3"
"31746","My teacher __ the rule for the class.","[""stated"", ""sat"", ""ate"", ""cried""]","1","0"
"31862","The postman __ letters for us.","[""sleeps"", ""brings"", ""sings"", ""eats""]","1","1"
"31923","My father gets his __ from his job.","[""book"", ""tree"", ""salary"", ""chair""]","1","2"
"32045","Look at that tall mountain __!","[""lake"", ""bus"", ""shop"", ""peak""]","1","3"
"32046","The climber is at the __.","[""bottom"", ""peak"", ""middle"", ""side""]","1","1"
"32255","I am cold, I need another __.","[""time"", ""layer"", ""road"", ""glass""]","1","1"
"32256","My book has a plastic __ on it.","[""pen"", ""chair"", ""layer"", ""box""]","1","2"
"32282","Don't play with the food, you will __ it.","[""eat"", ""buy"", ""cook"", ""ruin""]","1","3"
"32286","Spilling ink on the homework will __ it.","[""help"", ""read"", ""ruin"", ""write""]","1","2"
"32376","Which __ is your office in?","[""book"", ""department"", ""park"", ""house""]","1","1"
"32435","The pyramids are __ than my house.","[""shorter"", ""newer"", ""slower"", ""more ancient""]","1","3"
"32586","The shop offered a special __.","[""sky"", ""chair"", ""deal"", ""pen""]","1","2"
"32672","He has a very strong __.","[""song"", ""food"", ""grip"", ""walk""]","1","2"
"32676","I __ the rope with both hands.","[""cook"", ""sing"", ""grip"", ""read""]","1","2"
"32702","Sachin is the __ cricketer in India.","[""most legendary"", ""small"", ""fast"", ""red""]","1","0"
"32733","The notice is __ the new library rules.","[""opening"", ""jumping"", ""closing"", ""stating""]","1","3"
"32735","I am __ why I was late.","[""drawing"", ""cooking"", ""walking"", ""stating""]","1","3"
"32764","The birthday cake has three __.","[""dogs"", ""pens"", ""cars"", ""layers""]","1","3"
"32766","Put two __ of paint on the wall.","[""water"", ""layers"", ""rice"", ""chairs""]","1","1"
"32822","The heavy rain __ our picnic plans.","[""helped"", ""cooked"", ""started"", ""ruined""]","1","3"
"32823","My new white shirt is __.","[""sleeping"", ""happy"", ""fast"", ""ruined""]","1","3"
"32824","He spilled juice and __ the drawing.","[""ruined"", ""cleaned"", ""opened"", ""ate""]","1","0"
"32914","I will __ the ball to you.","[""kick"", ""tell"", ""draw"", ""open""]","1","0"
"32972","My brother is very easy. He __.","[""goes with the flow"", ""runs in the park"", ""reads a book"", ""eats a cake""]","1","0"
"33032","Goa is a beautiful coastal __.","[""water"", ""book"", ""table"", ""region""]","1","3"
"33036","He is from the southern __.","[""colour"", ""name"", ""region"", ""phone""]","1","2"
"33094","The shop owner __ with the customer.","[""opened"", ""closed"", ""dealt"", ""walked""]","1","2"
"33096","The cards were __ by my uncle.","[""dealt"", ""eaten"", ""slept"", ""run""]","1","0"
"33214","We sell our clothes using __.","[""water"", ""books"", ""digital marketing"", ""songs""]","1","2"
"33216","They use __ for their shop.","[""friends"", ""digital marketing"", ""food"", ""games""]","1","1"
"33242","The heavy rain __ my new shoes.","[""cooked"", ""played"", ""slept"", ""ruined""]","1","3"
"33243","He __ my drawing by spilling ink.","[""ate"", ""ruined"", ""sang"", ""ran""]","1","1"
"33244","The old building is completely __.","[""tall"", ""red"", ""ruined"", ""happy""]","1","2"
"33273","India can __ mangoes in summer.","[""eat"", ""open"", ""export"", ""sleep""]","1","2"
"33332","He __ the ball very hard.","[""ate"", ""slept"", ""read"", ""kicked""]","1","3"
"33333","The angry man __ the door shut.","[""kicked"", ""worked"", ""smiled"", ""listened""]","1","0"
"33335","My brother __ me under the table.","[""cooked"", ""kicked"", ""flew"", ""opened""]","1","1"
"33456","These __ have beautiful mountains.","[""chairs"", ""regions"", ""phones"", ""cars""]","1","1"
"33604","My horse __ its leg.","[""cooked"", ""wrote"", ""kicked"", ""drew""]","1","2"
"33664","I like my sambar a little __.","[""louder"", ""soupier"", ""brighter"", ""heavier""]","1","1"
"33666","Add more water to make it __.","[""colder"", ""faster"", ""harder"", ""soupier""]","1","3"
"34052","He is __ the football.","[""kicking"", ""sleeping"", ""reading"", ""eating""]","1","0"
"34144","I made the __ vegetable stew.","[""strongest"", ""soupiest"", ""deepest"", ""longest""]","1","1"
"34266","They are __ with the loud music.","[""dealing"", ""eating"", ""writing"", ""sleeping""]","1","0"
"34322","We went to see the old __.","[""cars"", ""ruins"", ""shops"", ""birds""]","1","1"
"34353","They started new __ for the election.","[""campaigns"", ""parties"", ""games"", ""homes""]","1","0"
"34563","The Diwali lights in the city are __.","[""sad"", ""slow"", ""cold"", ""stunning""]","1","3"
"34594","My brother always __ the football.","[""opens"", ""kicks"", ""cooks"", ""washes""]","1","1"
"34622","Use scissors to __ the paper.","[""play with"", ""sit on"", ""look at"", ""cut through""]","1","3"
"34623","A sharp knife can __ the fruit.","[""cut through"", ""walk on"", ""read to"", ""sing to""]","1","0"
"34712","We saw the old __ in Hampi.","[""houses"", ""ruins"", ""trees"", ""shops""]","1","1"
"34815","She __ the cards to everyone.","[""writes"", ""reads"", ""drinks"", ""deals""]","1","3"
"35015","I have a new teacher who is __.","[""more down"", ""more green"", ""more cold"", ""more supportive""]","1","3"
"35042","Use the scissors to __ the paper.","[""colour"", ""fold"", ""cut through"", ""write on""]","1","2"
"35193","A football player __ the ball.","[""sits"", ""kicks"", ""drinks"", ""holds""]","1","1"
"35196","The boy __ the can down the road.","[""reads"", ""kicks"", ""draws"", ""eats""]","1","1"
"35222","India __ rice to many countries.","[""sings"", ""reads"", ""plays"", ""exports""]","1","3"
"35225","These spices are our main __.","[""exports"", ""songs"", ""hands"", ""colors""]","1","0"
"35404","When I was sick, my mother was __.","[""most supportive"", ""most slow"", ""most blue"", ""most tall""]","1","0"
"35406","My friends are the __ people I know.","[""most empty"", ""most high"", ""most supportive"", ""most short""]","1","2"
"35584","Can you __ this rope for me?","[""speak"", ""read"", ""cut through"", ""listen""]","1","2"
"35585","We need a big knife to __ the watermelon.","[""close"", ""cut through"", ""play with"", ""sing to""]","1","1"
"35644","Finishing my homework is my __.","[""sleep"", ""commitment"", ""friend"", ""game""]","1","1"
"35702","My mother's words were very __.","[""encouraging"", ""slow"", ""eating"", ""red""]","1","0"
"35704","The coach gave an __ speech.","[""cold"", ""walking"", ""encouraging"", ""empty""]","1","2"
"35912","We made small __ for the party.","[""chairs"", ""contributions"", ""pictures"", ""songs""]","1","1"
"35915","His __ helped a lot.","[""questions"", ""friends"", ""contributions"", ""problems""]","1","2"
"36062","I watch TV __ in the evening.","[""chairs"", ""programs"", ""foods"", ""books""]","1","1"
"36063","My computer has many new __.","[""tables"", ""programs"", ""roads"", ""songs""]","1","1"
"36215","Her comment was much __.","[""more round"", ""more floor"", ""more high"", ""more encouraging""]","1","3"
"36242","The city started new cleaning __.","[""games"", ""songs"", ""pictures"", ""campaigns""]","1","3"
"36244","The school has two safety __.","[""lunches"", ""bags"", ""pens"", ""campaigns""]","1","3"
"36272","Use your __ to solve this puzzle.","[""sleep"", ""logic"", ""food"", ""water""]","1","1"
"36514","Read the __ before you start the game.","[""numbers"", ""instructions"", ""stories"", ""letters""]","1","1"
"36542","This is a new __.","[""house"", ""car"", ""concept"", ""book""]","1","2"
"36695","That was the __ news today.","[""most encouraging"", ""most cold"", ""most blue"", ""most short""]","1","0"
"36696","His speech made everyone feel __.","[""most encouraging"", ""most sleepy"", ""most wet"", ""most new""]","1","0"
"36785","This is a __ watch.","[""big"", ""smart"", ""hot"", ""red""]","1","1"
"36812","The brave soldier has a __.","[""book"", ""house"", ""car"", ""shield""]","1","3"
"36874","My room is full of __.","[""sun"", ""air"", ""dust"", ""light""]","1","2"
"36933","The teacher gave me a good __.","[""insight"", ""box"", ""table"", ""water""]","1","0"
"36934","This book has a great __.","[""car"", ""road"", ""insight"", ""tree""]","1","2"
"36935","He has a special __ into cricket.","[""insight"", ""shirt"", ""ball"", ""bat""]","1","0"
"37086","This is __ desi ghee.","[""happy"", ""pure"", ""green"", ""new""]","1","1"
"37172","I like to read a __.","[""game"", ""food"", ""novel"", ""song""]","1","2"
"37205","I can see the __ on stage.","[""tree"", ""cloud"", ""orchestra"", ""sun""]","1","2"
"37322","The bird wants __ to fly high.","[""freedom"", ""shoes"", ""money"", ""books""]","1","0"
"37442","I read an __ in the newspaper.","[""food"", ""chair"", ""article"", ""water""]","1","2"
"37443","She wrote an __ for the magazine.","[""song"", ""car"", ""tree"", ""article""]","1","3"
"37472","My shirt has a small __ in it.","[""wall"", ""gap"", ""road"", ""water""]","1","1"
"37473","The baby has a __ between her teeth.","[""gap"", ""car"", ""book"", ""food""]","1","0"
"37506","She gave a __ answer with all details.","[""comprehensive"", ""loud"", ""simple"", ""quick""]","1","0"
"37534","A __ is a holiday on a ship.","[""cruise"", ""game"", ""flight"", ""movie""]","1","0"
"37535","They went on a week-long __.","[""cruise"", ""study"", ""meeting"", ""work""]","1","0"
"37536","I want to take a river __ in Goa.","[""photo"", ""cruise"", ""swim"", ""walk""]","1","1"
"37562","The fuel __ is almost empty.","[""book"", ""gauge"", ""tree"", ""door""]","1","1"
"37565","The gas cylinder __ shows low.","[""cloud"", ""gauge"", ""pencil"", ""shoe""]","1","1"
"37772","I like to read __.","[""food"", ""water"", ""chairs"", ""novels""]","1","3"
"37806","We bought many __ at the mela.","[""names"", ""hours"", ""sounds"", ""articles""]","1","3"
"37894","He will __ the door open.","[""write"", ""cook"", ""burst"", ""read""]","1","2"
"38345","I need a __ plan for my trip.","[""more tall"", ""more comprehensive"", ""more happy"", ""more run""]","1","1"
"38494","Set a __ on your phone for tomorrow.","[""water"", ""food"", ""sleep"", ""reminder""]","1","3"
"38765","There is a long __ over the river.","[""plate"", ""bridge"", ""car"", ""book""]","1","1"
"38822","My Wi-Fi __ is very slow.","[""chair"", ""water"", ""food"", ""connection""]","1","3"
"38942","The sun is __ from behind the clouds.","[""emerging"", ""talking"", ""walking"", ""playing""]","1","0"
"38944","Look! A flower is __ from the soil.","[""sitting"", ""jumping"", ""drinking"", ""emerging""]","1","3"
"38945","A small boat is __ from the fog.","[""dancing"", ""emerging"", ""writing"", ""crying""]","1","1"
"39303","The team has quick __ at 9 AM.","[""dances"", ""breakfasts"", ""showers"", ""stand-ups""]","1","3"
"39332","The crackers __ with a loud sound.","[""burst"", ""walked"", ""drew"", ""cooked""]","1","0"
"39420","Rivers often have __ over them.","[""houses"", ""cars"", ""tables"", ""bridges""]","1","3"
"39543","Let's __ that idea in our talk.","[""touch on"", ""run"", ""sing"", ""drink""]","1","0"
"39632","I __ drink chai in the morning.","[""red"", ""slow"", ""big"", ""often""]","1","3"
"39696","The shop is __ for sweets.","[""newly"", ""specifically"", ""quickly"", ""nicely""]","1","1"
"39753","My boss liked my __ to help my team.","[""initiative"", ""bike"", ""song"", ""house""]","1","0"
"39995","The new __ are very long.","[""birds"", ""bridges"", ""dogs"", ""cats""]","1","1"
"40232","For a baby, milk is __ than toys.","[""angry"", ""tall"", ""more vital"", ""red""]","1","2"
"40294","I made a new social media __.","[""chair"", ""water"", ""table"", ""account""]","1","3"
"40594","These are good __ for our city.","[""songs"", ""colours"", ""foods"", ""initiatives""]","1","3"
"40595","The government has some new __.","[""initiatives"", ""books"", ""shoes"", ""trees""]","1","0"
"40683","A rolling stone has __.","[""a color"", ""a smell"", ""a sound"", ""momentum""]","1","3"
"40804","Papa has many social media __.","[""accounts"", ""waters"", ""papers"", ""cities""]","1","0"
"40805","My father looks at his __.","[""cars"", ""roads"", ""accounts"", ""rains""]","1","2"
"40925","He only __ the problem briefly.","[""touched on"", ""smiled at"", ""listened for"", ""drank from""]","1","0"
"40985","Food is the __ need for us.","[""most vital"", ""last"", ""hard"", ""green""]","1","0"
"41135","He said it would rain. He was __.","[""spot on"", ""old"", ""early"", ""fast""]","1","0"
"41342","The cat will __ away from the dog.","[""dash"", ""write"", ""fly"", ""talk""]","1","0"
"41343","I must __ or I will miss the bus.","[""sleep"", ""dash"", ""eat"", ""read""]","1","1"
"41553","He walked __ of the line.","[""ahead"", ""over"", ""on"", ""at""]","1","0"
"41554","Go __, I will come later.","[""away"", ""out"", ""ahead"", ""off""]","1","2"
"41718","Please __ inside the house.","[""sleep"", ""play"", ""step"", ""eat""]","1","2"
"41794","The shop gives a __ for the new phone.","[""song"", ""guarantee"", ""box"", ""price""]","1","1"
"41974","His shoe is __ the wet floor.","[""jumping on"", ""touching on"", ""dancing on"", ""running on""]","1","1"
"42032","The teacher __ the hard question.","[""runs"", ""eats"", ""rephrases"", ""plays""]","1","2"
